gene_id	gene_symbol	description	category	log2FoldChange	pvalue	padj	significant
MMAR_0791	mmp_791	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0791	Background_Genome	0.6914	2.4017e-14	1.5495e-13	NO
MMAR_0210	mmp_210	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0210	Background_Genome	0.6477	3.2089e-14	2.0592e-13	NO
MMAR_0942	mmp_942	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0942	Background_Genome	0.4221	7.5584e-14	4.8245e-13	NO
MMAR_0449	mmp_449	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0449	Background_Genome	0.7119	7.6459e-14	4.8546e-13	NO
MMAR_0508	mmp_508	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0508	Background_Genome	0.2445	7.7155e-14	4.8729e-13	NO
MMAR_0514	mmp_514	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0514	Background_Genome	-0.5561	8.7155e-14	5.4757e-13	NO
MMAR_0479	mmp_479	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0479	Background_Genome	-0.5834	9.1334e-14	5.7084e-13	NO
MMAR_0714	mmp_714	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0714	Background_Genome	-0.3590	9.4104e-14	5.8510e-13	NO
MMAR_0510	mmp_510	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0510	Background_Genome	-0.3917	9.5062e-14	5.8801e-13	NO
MMAR_0801	mmp_801	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0801	Background_Genome	-0.8003	1.2928e-13	7.9559e-13	YES
MMAR_0173	mmp_173	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0173	Background_Genome	-0.6457	1.4665e-13	8.9786e-13	NO
MMAR_0956	mmp_956	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0956	Background_Genome	0.6631	1.5383e-13	9.3701e-13	NO
MMAR_0952	mmp_952	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0952	Background_Genome	0.6575	1.5492e-13	9.3889e-13	NO
MMAR_1150	mmp_1150	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1150	Background_Genome	0.4228	1.7329e-13	1.0450e-12	NO
MMAR_0873	mmp_873	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0873	Background_Genome	-0.5260	2.1269e-13	1.2762e-12	NO
MMAR_0162	mmp_162	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0162	Background_Genome	-0.7029	2.1566e-13	1.2875e-12	NO
MMAR_0870	mmp_870	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0870	Background_Genome	-0.3301	2.6358e-13	1.5658e-12	NO
MMAR_0176	mmp_176	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0176	Background_Genome	-0.5558	5.9552e-13	3.5203e-12	NO
MMAR_0966	mmp_966	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0966	Background_Genome	0.5199	6.4778e-13	3.8105e-12	NO
MMAR_0847	mmp_847	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0847	Background_Genome	0.6032	8.1530e-13	4.7725e-12	NO
MMAR_1114	mmp_1114	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1114	Background_Genome	-0.8101	1.0167e-12	5.9226e-12	YES
MMAR_1026	mmp_1026	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1026	Background_Genome	-0.4538	1.1551e-12	6.6964e-12	NO
MMAR_0353	mmp_353	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0353	Background_Genome	-0.3319	1.6921e-12	9.7622e-12	NO
MMAR_0926	mmp_926	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0926	Background_Genome	-0.8121	1.8814e-12	1.0802e-11	YES
MMAR_0145	mmp_145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0145	Background_Genome	0.6064	2.3609e-12	1.3491e-11	NO
MMAR_0225	mmp_225	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0225	Background_Genome	0.5632	2.4988e-12	1.4211e-11	NO
MMAR_0197	mmp_197	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0197	Background_Genome	0.3155	2.7126e-12	1.5354e-11	NO
MMAR_0364	mmp_364	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0364	Background_Genome	0.6743	3.0140e-12	1.6980e-11	NO
MMAR_1012	mmp_1012	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1012	Background_Genome	-0.5775	3.5273e-12	1.9779e-11	NO
MMAR_0097	mmp_97	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0097	Background_Genome	0.4194	3.7766e-12	2.1079e-11	NO
MMAR_1029	mmp_1029	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1029	Background_Genome	-0.5136	4.9782e-12	2.7656e-11	NO
MMAR_0622	mmp_622	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0622	Background_Genome	0.6019	1.0309e-11	5.7008e-11	NO
MMAR_1107	mmp_1107	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1107	Background_Genome	-0.4727	1.1932e-11	6.5678e-11	NO
MMAR_0137	mmp_137	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0137	Background_Genome	-0.2370	1.2474e-11	6.8353e-11	NO
MMAR_0850	mmp_850	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0850	Background_Genome	0.4924	1.7799e-11	9.7084e-11	NO
MMAR_0195	mmp_195	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0195	Background_Genome	0.5868	2.4816e-11	1.3475e-10	NO
MMAR_0855	mmp_855	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0855	Background_Genome	-0.8242	2.7680e-11	1.4962e-10	YES
MMAR_0178	mmp_178	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0178	Background_Genome	-0.6379	3.1356e-11	1.6873e-10	NO
MMAR_0448	mmp_448	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0448	Background_Genome	-0.6581	3.7116e-11	1.9884e-10	NO
MMAR_0574	mmp_574	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0574	Background_Genome	0.3811	4.0098e-11	2.1386e-10	NO
MMAR_0632	mmp_632	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0632	Background_Genome	0.3379	4.9533e-11	2.6301e-10	NO
MMAR_0120	mmp_120	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0120	Background_Genome	0.2259	5.3526e-11	2.8296e-10	NO
MMAR_0599	mmp_599	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0599	Background_Genome	-0.5122	5.4949e-11	2.8921e-10	NO
MMAR_0724	mmp_724	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0724	Background_Genome	0.5228	5.5517e-11	2.9092e-10	NO
MMAR_0391	mmp_391	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0391	Background_Genome	0.4009	5.6906e-11	2.9690e-10	NO
MMAR_0192	mmp_192	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0192	Background_Genome	1.1133	5.7335e-11	2.9784e-10	YES
MMAR_0177	mmp_177	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0177	Background_Genome	0.5112	7.3408e-11	3.7877e-10	NO
MMAR_0726	mmp_726	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0726	Background_Genome	0.3794	7.3545e-11	3.7877e-10	NO
MMAR_0652	mmp_652	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0652	Background_Genome	0.6142	7.8095e-11	4.0049e-10	NO
MMAR_0628	mmp_628	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0628	Background_Genome	0.6275	8.2240e-11	4.1995e-10	NO
MMAR_0608	mmp_608	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0608	Background_Genome	-0.4232	8.5164e-11	4.3304e-10	NO
MMAR_0656	mmp_656	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0656	Background_Genome	0.4671	9.5149e-11	4.8177e-10	NO
MMAR_0778	mmp_778	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0778	Background_Genome	-0.6120	1.0452e-10	5.2700e-10	NO
MMAR_0603	mmp_603	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0603	Background_Genome	-0.4697	1.2401e-10	6.2264e-10	NO
MMAR_0497	mmp_497	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0497	Background_Genome	0.5578	1.4728e-10	7.3640e-10	NO
MMAR_0348	mmp_348	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0348	Background_Genome	0.7536	1.7757e-10	8.8419e-10	YES
MMAR_0910	mmp_910	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0910	Background_Genome	0.4073	2.4204e-10	1.2002e-09	NO
MMAR_0095	mmp_95	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0095	Background_Genome	0.5630	2.5063e-10	1.2377e-09	NO
MMAR_0365	mmp_365	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0365	Background_Genome	0.6595	2.5223e-10	1.2405e-09	NO
MMAR_0436	mmp_436	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0436	Background_Genome	-0.5077	2.6517e-10	1.2988e-09	NO
MMAR_0813	mmp_813	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0813	Background_Genome	0.5297	3.3023e-10	1.6109e-09	NO
MMAR_0642	mmp_642	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0642	Background_Genome	-0.3248	3.4786e-10	1.6900e-09	NO
MMAR_0793	mmp_793	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0793	Background_Genome	-0.3504	3.5690e-10	1.7269e-09	NO
MMAR_1122	mmp_1122	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1122	Background_Genome	-0.3053	3.6639e-10	1.7658e-09	NO
MMAR_0905	mmp_905	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0905	Background_Genome	-0.5621	3.8961e-10	1.8701e-09	NO
MMAR_0602	mmp_602	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0602	Background_Genome	-0.4634	4.2829e-10	2.0476e-09	NO
MMAR_1057	mmp_1057	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1057	Background_Genome	0.4759	4.4886e-10	2.1374e-09	NO
MMAR_0167	mmp_167	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0167	Background_Genome	-0.3336	4.9517e-10	2.3486e-09	NO
MMAR_0961	mmp_961	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0961	Background_Genome	-0.7460	5.3124e-10	2.5098e-09	NO
MMAR_0346	mmp_346	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0346	Background_Genome	-0.4682	6.0135e-10	2.8299e-09	NO
MMAR_1195	mmp_1195	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1195	Background_Genome	0.5644	6.0678e-10	2.8443e-09	NO
MMAR_0859	mmp_859	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0859	Background_Genome	-0.4793	6.3187e-10	2.9504e-09	NO
MMAR_1162	mmp_1162	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1162	Background_Genome	-0.6857	6.7346e-10	3.1324e-09	NO
MMAR_0658	mmp_658	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0658	Background_Genome	0.6044	7.4495e-10	3.4515e-09	NO
MMAR_0302	mmp_302	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0302	Background_Genome	-0.6468	8.0143e-10	3.6989e-09	NO
MMAR_0200	mmp_200	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0200	Background_Genome	0.2703	8.8344e-10	4.0618e-09	NO
MMAR_0555	mmp_555	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0555	Background_Genome	0.5213	9.1105e-10	4.1727e-09	NO
MMAR_0687	mmp_687	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0687	Background_Genome	0.6432	9.2094e-10	4.2020e-09	NO
MMAR_1060	mmp_1060	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1060	Background_Genome	0.5655	9.5995e-10	4.3634e-09	NO
MMAR_0469	mmp_469	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0469	Background_Genome	-0.4740	1.4460e-09	6.5481e-09	NO
MMAR_0240	mmp_240	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0240	Background_Genome	0.5083	1.7252e-09	7.7829e-09	NO
MMAR_0207	mmp_207	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0207	Background_Genome	-0.6532	1.8061e-09	8.1171e-09	NO
MMAR_0523	mmp_523	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0523	Background_Genome	-0.3938	2.0152e-09	9.0235e-09	NO
MMAR_0077	mmp_77	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0077	Background_Genome	0.3981	2.0520e-09	9.1539e-09	NO
MMAR_0872	mmp_872	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0872	Background_Genome	-0.4513	2.2994e-09	1.0220e-08	NO
MMAR_1064	mmp_1064	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1064	Background_Genome	-0.2634	2.3723e-09	1.0505e-08	NO
MMAR_0851	mmp_851	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0851	Background_Genome	-0.4654	2.6418e-09	1.1655e-08	NO
MMAR_0600	mmp_600	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0600	Background_Genome	-0.5091	2.9374e-09	1.2865e-08	NO
MMAR_0788	mmp_788	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0788	Background_Genome	0.5291	2.9354e-09	1.2865e-08	NO
MMAR_0941	mmp_941	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0941	Background_Genome	-0.4238	3.3348e-09	1.4552e-08	NO
MMAR_0526	mmp_526	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0526	Background_Genome	-0.5209	3.3786e-09	1.4689e-08	NO
MMAR_0096	mmp_96	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0096	Background_Genome	-0.4475	3.5616e-09	1.5374e-08	NO
MMAR_0259	mmp_259	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0259	Background_Genome	0.6138	3.5580e-09	1.5374e-08	NO
MMAR_1147	mmp_1147	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1147	Background_Genome	0.5007	3.9017e-09	1.6782e-08	NO
MMAR_0919	mmp_919	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0919	Background_Genome	-0.4245	4.2780e-09	1.8334e-08	NO
MMAR_1063	mmp_1063	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1063	Background_Genome	-0.4603	4.3843e-09	1.8723e-08	NO
MMAR_0516	mmp_516	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0516	Background_Genome	0.4911	4.7552e-09	2.0163e-08	NO
MMAR_0834	mmp_834	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0834	Background_Genome	0.5732	4.7417e-09	2.0163e-08	NO
MMAR_0072	mmp_72	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0072	Background_Genome	-0.3468	4.8675e-09	2.0567e-08	NO
MMAR_1179	mmp_1179	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1179	Background_Genome	-0.4581	5.0002e-09	2.1053e-08	NO
MMAR_0649	mmp_649	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0649	Background_Genome	0.3071	5.1329e-09	2.1537e-08	NO
MMAR_0612	mmp_612	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0612	Background_Genome	0.3483	5.2360e-09	2.1893e-08	NO
MMAR_1157	mmp_1157	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1157	Background_Genome	-0.4714	5.6996e-09	2.3749e-08	NO
MMAR_0688	mmp_688	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0688	Background_Genome	0.5731	5.9429e-09	2.4676e-08	NO
MMAR_0402	mmp_402	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0402	Background_Genome	-0.3407	6.2808e-09	2.5990e-08	NO
MMAR_1005	mmp_1005	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1005	Background_Genome	-0.4270	7.1358e-09	2.9426e-08	NO
MMAR_0494	mmp_494	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0494	Background_Genome	0.5046	7.3769e-09	3.0316e-08	NO
MMAR_0784	mmp_784	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0784	Background_Genome	-0.6292	8.0087e-09	3.2800e-08	NO
MMAR_1040	mmp_1040	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1040	Background_Genome	-0.5501	8.1448e-09	3.3244e-08	NO
MMAR_0775	mmp_775	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0775	Background_Genome	-0.4362	9.1227e-09	3.7109e-08	NO
MMAR_0319	mmp_319	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0319	Background_Genome	0.4444	1.0504e-08	4.2583e-08	NO
MMAR_1098	mmp_1098	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1098	Background_Genome	-0.5068	1.2029e-08	4.8603e-08	NO
MMAR_0421	mmp_421	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0421	Background_Genome	0.4099	1.5067e-08	6.0673e-08	NO
MMAR_0347	mmp_347	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0347	Background_Genome	0.4169	1.5653e-08	6.2822e-08	NO
MMAR_1088	mmp_1088	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1088	Background_Genome	-0.7009	1.5874e-08	6.3494e-08	NO
MMAR_0878	mmp_878	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0878	Background_Genome	-0.3727	1.7129e-08	6.8287e-08	NO
MMAR_0343	mmp_343	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0343	Background_Genome	0.6213	1.7374e-08	6.9038e-08	NO
MMAR_1119	mmp_1119	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1119	Background_Genome	-0.6675	2.3799e-08	9.4255e-08	NO
MMAR_0616	mmp_616	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0616	Background_Genome	-0.4907	2.7125e-08	1.0707e-07	NO
MMAR_0506	mmp_506	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0506	Background_Genome	0.5634	2.9610e-08	1.1650e-07	NO
MMAR_0487	mmp_487	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0487	Background_Genome	0.3953	3.3942e-08	1.3310e-07	NO
MMAR_0407	mmp_407	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0407	Background_Genome	0.3690	3.4286e-08	1.3402e-07	NO
MMAR_0839	mmp_839	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0839	Background_Genome	0.2350	3.8419e-08	1.4968e-07	NO
MMAR_0808	mmp_808	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0808	Background_Genome	-0.4629	4.0635e-08	1.5781e-07	NO
MMAR_0179	mmp_179	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0179	Background_Genome	0.5658	6.0151e-08	2.3284e-07	NO
MMAR_0573	mmp_573	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0573	Background_Genome	0.3453	6.3451e-08	2.4483e-07	NO
MMAR_0459	mmp_459	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0459	Background_Genome	-0.3105	6.4732e-08	2.4897e-07	NO
MMAR_0423	mmp_423	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0423	Background_Genome	0.3219	6.5182e-08	2.4990e-07	NO
MMAR_0458	mmp_458	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0458	Background_Genome	0.3323	6.8231e-08	2.6076e-07	NO
MMAR_0769	mmp_769	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0769	Background_Genome	0.3628	7.3278e-08	2.7915e-07	NO
MMAR_0103	mmp_103	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0103	Background_Genome	0.3857	8.2402e-08	3.1193e-07	NO
MMAR_1096	mmp_1096	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1096	Background_Genome	-0.3127	8.2193e-08	3.1193e-07	NO
MMAR_0994	mmp_994	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0994	Background_Genome	0.5326	9.0306e-08	3.4078e-07	NO
MMAR_1163	mmp_1163	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1163	Background_Genome	-0.1618	9.3655e-08	3.5231e-07	NO
MMAR_0625	mmp_625	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0625	Background_Genome	0.3724	1.0176e-07	3.8160e-07	NO
MMAR_0467	mmp_467	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0467	Background_Genome	-0.3512	1.1737e-07	4.3877e-07	NO
MMAR_0496	mmp_496	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0496	Background_Genome	-0.4118	1.2465e-07	4.6453e-07	NO
MMAR_0280	mmp_280	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0280	Background_Genome	0.3408	1.3634e-07	5.0652e-07	NO
MMAR_0232	mmp_232	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0232	Background_Genome	0.5564	1.4087e-07	5.2175e-07	NO
MMAR_0916	mmp_916	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0916	Background_Genome	-0.2514	1.7070e-07	6.3028e-07	NO
MMAR_0140	mmp_140	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0140	Background_Genome	0.4898	1.7630e-07	6.4895e-07	NO
MMAR_0818	mmp_818	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0818	Background_Genome	0.6313	1.8647e-07	6.8428e-07	NO
MMAR_0079	mmp_79	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0079	Background_Genome	0.3156	1.9222e-07	7.0324e-07	NO
MMAR_0082	mmp_82	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0082	Background_Genome	-0.3780	1.9993e-07	7.2924e-07	NO
MMAR_0358	mmp_358	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0358	Background_Genome	-0.5506	2.2338e-07	8.1230e-07	NO
MMAR_0741	mmp_741	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0741	Background_Genome	0.6518	2.3238e-07	8.4248e-07	NO
MMAR_1043	mmp_1043	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1043	Background_Genome	0.3329	2.4111e-07	8.7149e-07	NO
MMAR_4420	cydA	Cytochrome bd ubiquinol oxidase subunit I	Simulator_Divergent	0.5713	2.5136e-07	9.0579e-07	NO
MMAR_1169	mmp_1169	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1169	Background_Genome	-0.1728	2.5452e-07	9.1443e-07	NO
MMAR_1031	mmp_1031	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1031	Background_Genome	0.3841	3.1451e-07	1.1266e-06	NO
MMAR_1065	mmp_1065	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1065	Background_Genome	0.2772	3.2410e-07	1.1572e-06	NO
MMAR_1189	mmp_1189	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1189	Background_Genome	0.3991	3.2498e-07	1.1572e-06	NO
MMAR_1145	mmp_1145	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1145	Background_Genome	0.4309	3.4027e-07	1.2081e-06	NO
MMAR_0157	mmp_157	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0157	Background_Genome	-0.3921	3.5359e-07	1.2517e-06	NO
MMAR_1190	mmp_1190	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1190	Background_Genome	-0.4667	3.7886e-07	1.3372e-06	NO
MMAR_0330	mmp_330	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0330	Background_Genome	0.5034	3.9528e-07	1.3910e-06	NO
MMAR_0088	mmp_88	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0088	Background_Genome	0.2818	3.9802e-07	1.3966e-06	NO
MMAR_0287	mmp_287	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0287	Background_Genome	0.3241	4.0500e-07	1.4169e-06	NO
MMAR_0798	mmp_798	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0798	Background_Genome	0.3390	4.1296e-07	1.4406e-06	NO
MMAR_0711	mmp_711	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0711	Background_Genome	0.6288	4.2969e-07	1.4902e-06	NO
MMAR_0908	mmp_908	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0908	Background_Genome	0.4335	4.2849e-07	1.4902e-06	NO
MMAR_0242	mmp_242	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0242	Background_Genome	0.3085	4.3328e-07	1.4984e-06	NO
MMAR_0371	mmp_371	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0371	Background_Genome	-0.4234	4.3615e-07	1.5040e-06	NO
MMAR_0831	mmp_831	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0831	Background_Genome	-0.3029	4.7123e-07	1.6203e-06	NO
MMAR_1039	mmp_1039	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1039	Background_Genome	0.6764	5.0589e-07	1.7345e-06	NO
MMAR_0370	mmp_370	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0370	Background_Genome	-0.2274	5.2014e-07	1.7782e-06	NO
MMAR_0752	mmp_752	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0752	Background_Genome	0.3336	5.2914e-07	1.8039e-06	NO
MMAR_0582	mmp_582	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0582	Background_Genome	0.7225	5.6060e-07	1.9057e-06	NO
MMAR_0797	mmp_797	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0797	Background_Genome	0.3163	5.8525e-07	1.9839e-06	NO
MMAR_1018	mmp_1018	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1018	Background_Genome	0.4231	6.4989e-07	2.1968e-06	NO
MMAR_0666	mmp_666	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0666	Background_Genome	-0.2860	7.1525e-07	2.4110e-06	NO
MMAR_0309	mmp_309	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0309	Background_Genome	-0.4482	7.1961e-07	2.4188e-06	NO
MMAR_0285	mmp_285	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0285	Background_Genome	-0.5327	7.5002e-07	2.5140e-06	NO
MMAR_0768	mmp_768	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0768	Background_Genome	0.5599	8.5703e-07	2.8647e-06	NO
MMAR_0843	mmp_843	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0843	Background_Genome	0.3436	9.5030e-07	3.1677e-06	NO
MMAR_0440	mmp_440	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0440	Background_Genome	-0.5391	9.6235e-07	3.1978e-06	NO
MMAR_0936	mmp_936	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0936	Background_Genome	-0.4053	9.6468e-07	3.1978e-06	NO
MMAR_0307	mmp_307	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_0307	Background_Genome	0.6364	1.0155e-06	3.3571e-06	NO
MMAR_1149	mmp_1149	Hypothetical protein / putative uncharacterized oxidoreductase MMAR_1149	Background_Genome	0.6175	1.1068e-06	3.6487e-06	NO
